year,id,shp,contab,department,municipality,population,group,value
2017,0614,239,8305,Sonsonate,Santa Isabel Ishuatán,10241.0,GTOING,3.9493009984864638
2018,0614,239,8305,Sonsonate,Santa Isabel Ishuatán,10241.0,GTOING,2.3377067732688688
2020,0614,239,8305,Sonsonate,Santa Isabel Ishuatán,10241.0,GTOING,7.630431484536735
2021,0614,239,8305,Sonsonate,Santa Isabel Ishuatán,10241.0,GTOING,5.053365978021965
2010,0602,231,8306,Sonsonate,Izalco,70959.0,GTOING,1.6169447641649546
2011,0602,231,8306,Sonsonate,Izalco,70959.0,GTOING,1.5184866579580307
2012,0602,231,8306,Sonsonate,Izalco,70959.0,GTOING,1.8660009882145678
2013,0602,231,8306,Sonsonate,Izalco,70959.0,GTOING,2.241499333603445
2014,0602,231,8306,Sonsonate,Izalco,70959.0,GTOING,2.175383239684368
2015,0602,231,8306,Sonsonate,Izalco,70959.0,GTOING,1.9705037044148492
2016,0602,231,8306,Sonsonate,Izalco,70959.0,GTOING,1.7781592479284465
2017,0602,231,8306,Sonsonate,Izalco,70959.0,GTOING,1.9888667452618924
2018,0602,231,8306,Sonsonate,Izalco,70959.0,GTOING,2.6597413478278664
2020,0602,231,8306,Sonsonate,Izalco,70959.0,GTOING,2.8456478261376748
2021,0602,231,8306,Sonsonate,Izalco,70959.0,GTOING,1.823605979235692
2010,0606,232,8307,Sonsonate,Juayúa,24465.0,GTOING,2.194292093628256
2011,0606,232,8307,Sonsonate,Juayúa,24465.0,GTOING,2.106679060502483
2012,0606,232,8307,Sonsonate,Juayúa,24465.0,GTOING,2.2767578833208213
2013,0606,232,8307,Sonsonate,Juayúa,24465.0,GTOING,2.7216549735610003
2014,0606,232,8307,Sonsonate,Juayúa,24465.0,GTOING,2.602439397034554
2015,0606,232,8307,Sonsonate,Juayúa,24465.0,GTOING,2.692087862167923
2016,0606,232,8307,Sonsonate,Juayúa,24465.0,GTOING,2.4225306202152757
2017,0606,232,8307,Sonsonate,Juayúa,24465.0,GTOING,2.0312321102246242
2018,0606,232,8307,Sonsonate,Juayúa,24465.0,GTOING,4.666867368376845
2020,0606,232,8307,Sonsonate,Juayúa,24465.0,GTOING,8.00384367895611
2010,0610,233,8308,Sonsonate,Nahuizalco,10417.0,GTOING,3.224013822092426
2011,0610,233,8308,Sonsonate,Nahuizalco,10417.0,GTOING,3.6290753279426506
2012,0610,233,8308,Sonsonate,Nahuizalco,10417.0,GTOING,3.944893306370149
2013,0610,233,8308,Sonsonate,Nahuizalco,10417.0,GTOING,4.307522271431806
2014,0610,233,8308,Sonsonate,Nahuizalco,10417.0,GTOING,2.8283504696749167
2015,0610,233,8308,Sonsonate,Nahuizalco,10417.0,GTOING,4.959888641310952
2016,0610,233,8308,Sonsonate,Nahuizalco,10417.0,GTOING,3.2568316630001513
2017,0610,233,8308,Sonsonate,Nahuizalco,10417.0,GTOING,3.1685803823080376
2018,0610,233,8308,Sonsonate,Nahuizalco,10417.0,GTOING,3.1259397205282196
2020,0610,233,8308,Sonsonate,Nahuizalco,10417.0,GTOING,4.250111352980303
2021,0610,233,8308,Sonsonate,Nahuizalco,10417.0,GTOING,1.3776649573042745
2010,0605,234,8309,Sonsonate,Nahulingo,49081.0,GTOING,3.6058275099674906
2011,0605,234,8309,Sonsonate,Nahulingo,49081.0,GTOING,5.267657239942378
2012,0605,234,8309,Sonsonate,Nahulingo,49081.0,GTOING,4.287876331193791
2013,0605,234,8309,Sonsonate,Nahulingo,49081.0,GTOING,1.5841458209959085
2014,0605,234,8309,Sonsonate,Nahulingo,49081.0,GTOING,3.933639164171415
2015,0605,234,8309,Sonsonate,Nahulingo,49081.0,GTOING,5.06171262546987
2016,0605,234,8309,Sonsonate,Nahulingo,49081.0,GTOING,4.775019272891956
2017,0605,234,8309,Sonsonate,Nahulingo,49081.0,GTOING,4.191879064297868
2018,0605,234,8309,Sonsonate,Nahulingo,49081.0,GTOING,2.657179782990098
2020,0605,234,8309,Sonsonate,Nahulingo,49081.0,GTOING,5.430401759592433
2021,0605,234,8309,Sonsonate,Nahulingo,49081.0,GTOING,3.9099362006908334
2010,0615,235,8310,Sonsonate,Salcoatitán,5484.0,GTOING,1.920317235806263
2011,0615,235,8310,Sonsonate,Salcoatitán,5484.0,GTOING,2.7653045494153417
2012,0615,235,8310,Sonsonate,Salcoatitán,5484.0,GTOING,2.0372281022446694
2013,0615,235,8310,Sonsonate,Salcoatitán,5484.0,GTOING,2.512813224192249
2014,0615,235,8310,Sonsonate,Salcoatitán,5484.0,GTOING,2.115894035763686
2015,0615,235,8310,Sonsonate,Salcoatitán,5484.0,GTOING,3.681257831966947
2016,0615,235,8310,Sonsonate,Salcoatitán,5484.0,GTOING,4.716102354534138
2017,0615,235,8310,Sonsonate,Salcoatitán,5484.0,GTOING,4.139936376289968
2018,0615,235,8310,Sonsonate,Salcoatitán,5484.0,GTOING,3.971579985034274
2020,0615,235,8310,Sonsonate,Salcoatitán,5484.0,GTOING,5.960788391265381
2021,0615,235,8310,Sonsonate,Salcoatitán,5484.0,GTOING,3.492643977741797
2010,0609,236,8311,Sonsonate,San Antonio del Monte,26902.0,GTOING,2.0199108968843156
2011,0609,236,8311,Sonsonate,San Antonio del Monte,26902.0,GTOING,1.773701188626336
2012,0609,236,8311,Sonsonate,San Antonio del Monte,26902.0,GTOING,1.9355204804142743
2013,0609,236,8311,Sonsonate,San Antonio del Monte,26902.0,GTOING,2.2452396171574778
2014,0609,236,8311,Sonsonate,San Antonio del Monte,26902.0,GTOING,2.377843169503424
2015,0609,236,8311,Sonsonate,San Antonio del Monte,26902.0,GTOING,2.3389415856124494
2016,0609,236,8311,Sonsonate,San Antonio del Monte,26902.0,GTOING,2.5356951372402525
2017,0609,236,8311,Sonsonate,San Antonio del Monte,26902.0,GTOING,2.3382884617528474
2018,0609,236,8311,Sonsonate,San Antonio del Monte,26902.0,GTOING,2.391666492340829
2020,0609,236,8311,Sonsonate,San Antonio del Monte,26902.0,GTOING,1.9844629329552583
2021,0609,236,8311,Sonsonate,San Antonio del Monte,26902.0,GTOING,2.398228423140514
2010,0607,237,8312,Sonsonate,San Julián,18648.0,GTOING,2.8565677082643415
2011,0607,237,8312,Sonsonate,San Julián,18648.0,GTOING,2.0182836096162773
2012,0607,237,8312,Sonsonate,San Julián,18648.0,GTOING,3.362899543351898
2013,0607,237,8312,Sonsonate,San Julián,18648.0,GTOING,2.919039570260689
2014,0607,237,8312,Sonsonate,San Julián,18648.0,GTOING,2.6212885669430497
2015,0607,237,8312,Sonsonate,San Julián,18648.0,GTOING,4.548273985143873
2016,0607,237,8312,Sonsonate,San Julián,18648.0,GTOING,3.7523939306249496
2017,0607,237,8312,Sonsonate,San Julián,18648.0,GTOING,3.913934899308081
2018,0607,237,8312,Sonsonate,San Julián,18648.0,GTOING,3.2532206135872337
2020,0607,237,8312,Sonsonate,San Julián,18648.0,GTOING,3.7910871936838886
2021,0607,237,8312,Sonsonate,San Julián,18648.0,GTOING,2.8973974477813704
2010,0612,238,8313,Sonsonate,Santa Catarina Masahuat,10076.0,GTOING,10.158112516470329
2011,0612,238,8313,Sonsonate,Santa Catarina Masahuat,10076.0,GTOING,11.628248877930519
2012,0612,238,8313,Sonsonate,Santa Catarina Masahuat,10076.0,GTOING,6.920101984085374
2013,0612,238,8313,Sonsonate,Santa Catarina Masahuat,10076.0,GTOING,7.054314428815814
2014,0612,238,8313,Sonsonate,Santa Catarina Masahuat,10076.0,GTOING,10.618195854253772
2015,0612,238,8313,Sonsonate,Santa Catarina Masahuat,10076.0,GTOING,9.029175524145813
2016,0612,238,8313,Sonsonate,Santa Catarina Masahuat,10076.0,GTOING,10.4671684465359
2017,0612,238,8313,Sonsonate,Santa Catarina Masahuat,10076.0,GTOING,16.58578250070121
2018,0612,238,8313,Sonsonate,Santa Catarina Masahuat,10076.0,GTOING,9.946575523385285
2020,0612,238,8313,Sonsonate,Santa Catarina Masahuat,10076.0,GTOING,9.896060899440824
2021,0612,238,8313,Sonsonate,Santa Catarina Masahuat,10076.0,GTOING,5.600266405671076
2010,0616,240,8314,Sonsonate,Santo Domingo,7055.0,GTOING,10.399728520011122
2011,0616,240,8314,Sonsonate,Santo Domingo,7055.0,GTOING,10.43325894754087
2012,0616,240,8314,Sonsonate,Santo Domingo,7055.0,GTOING,9.494703201930363
2013,0616,240,8314,Sonsonate,Santo Domingo,7055.0,GTOING,7.687357413254056
2014,0616,240,8314,Sonsonate,Santo Domingo,7055.0,GTOING,5.227894012038032
2015,0616,240,8314,Sonsonate,Santo Domingo,7055.0,GTOING,9.227448795148385
2016,0616,240,8314,Sonsonate,Santo Domingo,7055.0,GTOING,10.763136545854723
2017,0616,240,8314,Sonsonate,Santo Domingo,7055.0,GTOING,8.871511326522446
2018,0616,240,8314,Sonsonate,Santo Domingo,7055.0,GTOING,7.827238771735217
2010,0601,241,8315,Sonsonate,Sonsonate,71541.0,GTOING,1.2879954857449878
2011,0601,241,8315,Sonsonate,Sonsonate,71541.0,GTOING,1.6511698199287177
2012,0601,241,8315,Sonsonate,Sonsonate,71541.0,GTOING,1.3079880843594818
2013,0601,241,8315,Sonsonate,Sonsonate,71541.0,GTOING,1.2571090332011035
2014,0601,241,8315,Sonsonate,Sonsonate,71541.0,GTOING,1.211506597640133
2015,0601,241,8315,Sonsonate,Sonsonate,71541.0,GTOING,1.2717210366983476
2016,0601,241,8315,Sonsonate,Sonsonate,71541.0,GTOING,1.28330765742858
2017,0601,241,8315,Sonsonate,Sonsonate,71541.0,GTOING,1.2565505447307335
2018,0601,241,8315,Sonsonate,Sonsonate,71541.0,GTOING,1.0946486952408514
2020,0601,241,8315,Sonsonate,Sonsonate,71541.0,GTOING,1.2007814949153974
2021,0601,241,8315,Sonsonate,Sonsonate,71541.0,GTOING,1.2825991278414368
2010,0608,242,8316,Sonsonate,Sonzacate,25005.0,GTOING,1.4620439491092125
2011,0608,242,8316,Sonsonate,Sonzacate,25005.0,GTOING,1.681831875289846
2012,0608,242,8316,Sonsonate,Sonzacate,25005.0,GTOING,1.5961833192745083
2013,0608,242,8316,Sonsonate,Sonzacate,25005.0,GTOING,1.392454051907634
2014,0608,242,8316,Sonsonate,Sonzacate,25005.0,GTOING,1.3469491098764421
2015,0608,242,8316,Sonsonate,Sonzacate,25005.0,GTOING,2.708423486684675
2016,0608,242,8316,Sonsonate,Sonzacate,25005.0,GTOING,2.8242135655092238
2017,0608,242,8316,Sonsonate,Sonzacate,25005.0,GTOING,2.878401078818025
2018,0608,242,8316,Sonsonate,Sonzacate,25005.0,GTOING,2.285958147192991
2020,0608,242,8316,Sonsonate,Sonzacate,25005.0,GTOING,1.9953191705865647
2021,0608,242,8316,Sonsonate,Sonzacate,25005.0,GTOING,1.5646653746277228
2010,0910,22,8401,Chalatenango,Agua Caliente,8261.0,GTOING,7.971234485566605
2011,0910,22,8401,Chalatenango,Agua Caliente,8261.0,GTOING,6.387666886572933
2012,0910,22,8401,Chalatenango,Agua Caliente,8261.0,GTOING,6.845125901204047
2013,0910,22,8401,Chalatenango,Agua Caliente,8261.0,GTOING,8.28581260756181
2014,0910,22,8401,Chalatenango,Agua Caliente,8261.0,GTOING,6.781218324232434
2015,0910,22,8401,Chalatenango,Agua Caliente,8261.0,GTOING,7.608451844262263
2016,0910,22,8401,Chalatenango,Agua Caliente,8261.0,GTOING,5.345688152858243
2017,0910,22,8401,Chalatenango,Agua Caliente,8261.0,GTOING,7.639150038089223
2018,0910,22,8401,Chalatenango,Agua Caliente,8261.0,GTOING,6.47323311180487
2010,0906,23,8402,Chalatenango,Arcatao,2946.0,GTOING,10.40795117930799
2011,0906,23,8402,Chalatenango,Arcatao,2946.0,GTOING,11.330892258585287
2012,0906,23,8402,Chalatenango,Arcatao,2946.0,GTOING,12.061170425803597
2013,0906,23,8402,Chalatenango,Arcatao,2946.0,GTOING,17.93236690130878
2014,0906,23,8402,Chalatenango,Arcatao,2946.0,GTOING,25.90216887560975
2015,0906,23,8402,Chalatenango,Arcatao,2946.0,GTOING,17.491534346219666
2016,0906,23,8402,Chalatenango,Arcatao,2946.0,GTOING,18.54146263810896
2017,0906,23,8402,Chalatenango,Arcatao,2946.0,GTOING,22.643890082639004
2018,0906,23,8402,Chalatenango,Arcatao,2946.0,GTOING,18.39316226582165
2010,0932,24,8403,Chalatenango,Azacualpa,1136.0,GTOING,4.610424795837176
2011,0932,24,8403,Chalatenango,Azacualpa,1136.0,GTOING,6.013946824739399
2012,0932,24,8403,Chalatenango,Azacualpa,1136.0,GTOING,8.463233755555418
2013,0932,24,8403,Chalatenango,Azacualpa,1136.0,GTOING,6.662056124760376
2014,0932,24,8403,Chalatenango,Azacualpa,1136.0,GTOING,9.055285001805208
2015,0932,24,8403,Chalatenango,Azacualpa,1136.0,GTOING,7.699308856953354
2016,0932,24,8403,Chalatenango,Azacualpa,1136.0,GTOING,9.048695804709128
2017,0932,24,8403,Chalatenango,Azacualpa,1136.0,GTOING,5.991003292633564
2018,0932,24,8403,Chalatenango,Azacualpa,1136.0,GTOING,7.755564207906662
2020,0932,24,8403,Chalatenango,Azacualpa,1136.0,GTOING,8.76718063746594
2021,0932,24,8403,Chalatenango,Azacualpa,1136.0,GTOING,3.027563092465759
2010,0909,26,8404,Chalatenango,Citalá,4164.0,GTOING,8.203996117270517
2011,0909,26,8404,Chalatenango,Citalá,4164.0,GTOING,12.92700710433456
2012,0909,26,8404,Chalatenango,Citalá,4164.0,GTOING,14.513413539751905
2013,0909,26,8404,Chalatenango,Citalá,4164.0,GTOING,14.201974309776407
2014,0909,26,8404,Chalatenango,Citalá,4164.0,GTOING,12.512475422958296
2015,0909,26,8404,Chalatenango,Citalá,4164.0,GTOING,2.4357395339091243
2016,0909,26,8404,Chalatenango,Citalá,4164.0,GTOING,8.863503020151425
2017,0909,26,8404,Chalatenango,Citalá,4164.0,GTOING,9.020279592641419
2018,0909,26,8404,Chalatenango,Citalá,4164.0,GTOING,9.67321321205456
2020,0909,26,8404,Chalatenango,Citalá,4164.0,GTOING,13.852021281784245
2021,0909,26,8404,Chalatenango,Citalá,4164.0,GTOING,5.223365961143403
2010,0914,27,8405,Chalatenango,Comalapa,2996.0,GTOING,13.217525883215794
2011,0914,27,8405,Chalatenango,Comalapa,2996.0,GTOING,28.455417662719487
2012,0914,27,8405,Chalatenango,Comalapa,2996.0,GTOING,13.401531919339934
2013,0914,27,8405,Chalatenango,Comalapa,2996.0,GTOING,32.74375805932889
2014,0914,27,8405,Chalatenango,Comalapa,2996.0,GTOING,26.723198140505865
2015,0914,27,8405,Chalatenango,Comalapa,2996.0,GTOING,25.789705738067607
2016,0914,27,8405,Chalatenango,Comalapa,2996.0,GTOING,34.71738904663522
2017,0914,27,8405,Chalatenango,Comalapa,2996.0,GTOING,18.79221680653388
2018,0914,27,8405,Chalatenango,Comalapa,2996.0,GTOING,17.11669954764891
2020,0914,27,8405,Chalatenango,Comalapa,2996.0,GTOING,14.16713814882303
2021,0914,27,8405,Chalatenango,Comalapa,2996.0,GTOING,19.828014684162916
2010,0911,28,8406,Chalatenango,Concepción Quezaltepeque,6457.0,GTOING,7.002959139412948
2011,0911,28,8406,Chalatenango,Concepción Quezaltepeque,6457.0,GTOING,8.902875552405225
2012,0911,28,8406,Chalatenango,Concepción Quezaltepeque,6457.0,GTOING,12.013715010482974
2013,0911,28,8406,Chalatenango,Concepción Quezaltepeque,6457.0,GTOING,13.629881450086915
2014,0911,28,8406,Chalatenango,Concepción Quezaltepeque,6457.0,GTOING,12.598010271590658
2015,0911,28,8406,Chalatenango,Concepción Quezaltepeque,6457.0,GTOING,7.192797286727278
2016,0911,28,8406,Chalatenango,Concepción Quezaltepeque,6457.0,GTOING,8.741386129602553
2017,0911,28,8406,Chalatenango,Concepción Quezaltepeque,6457.0,GTOING,7.548711190752395
2018,0911,28,8406,Chalatenango,Concepción Quezaltepeque,6457.0,GTOING,7.16332419556677
2010,0901,25,8407,Chalatenango,Chalatenango,29271.0,GTOING,1.753726745220155
2011,0901,25,8407,Chalatenango,Chalatenango,29271.0,GTOING,1.4307618352100064
2012,0901,25,8407,Chalatenango,Chalatenango,29271.0,GTOING,1.5326062772225348
2013,0901,25,8407,Chalatenango,Chalatenango,29271.0,GTOING,1.6882488013753167
2014,0901,25,8407,Chalatenango,Chalatenango,29271.0,GTOING,1.2663469967633754
2015,0901,25,8407,Chalatenango,Chalatenango,29271.0,GTOING,0.6951522185761982
2016,0901,25,8407,Chalatenango,Chalatenango,29271.0,GTOING,2.2980704041596494
2017,0901,25,8407,Chalatenango,Chalatenango,29271.0,GTOING,2.1130400868056363
2018,0901,25,8407,Chalatenango,Chalatenango,29271.0,GTOING,2.3972934123091827
2020,0901,25,8407,Chalatenango,Chalatenango,29271.0,GTOING,2.580248266434553
2010,0908,29,8408,Chalatenango,Dulce Nombre de María,5051.0,GTOING,6.041794162948302
2011,0908,29,8408,Chalatenango,Dulce Nombre de María,5051.0,GTOING,7.343707542995294
2012,0908,29,8408,Chalatenango,Dulce Nombre de María,5051.0,GTOING,6.7886082533263075
2013,0908,29,8408,Chalatenango,Dulce Nombre de María,5051.0,GTOING,6.7491170845142365
2014,0908,29,8408,Chalatenango,Dulce Nombre de María,5051.0,GTOING,8.045051498246638
2015,0908,29,8408,Chalatenango,Dulce Nombre de María,5051.0,GTOING,8.696448680061414
2016,0908,29,8408,Chalatenango,Dulce Nombre de María,5051.0,GTOING,7.806488319942342
2017,0908,29,8408,Chalatenango,Dulce Nombre de María,5051.0,GTOING,7.74909975358759
2018,0908,29,8408,Chalatenango,Dulce Nombre de María,5051.0,GTOING,6.555917732487363
2020,0908,29,8408,Chalatenango,Dulce Nombre de María,5051.0,GTOING,7.8919531781169034
2010,0930,30,8409,Chalatenango,El Carrizal,2464.0,GTOING,9.352695740565043
2011,0930,30,8409,Chalatenango,El Carrizal,2464.0,GTOING,13.103302706602634
2012,0930,30,8409,Chalatenango,El Carrizal,2464.0,GTOING,12.825626839584528
2013,0930,30,8409,Chalatenango,El Carrizal,2464.0,GTOING,12.533842439896146
2014,0930,30,8409,Chalatenango,El Carrizal,2464.0,GTOING,16.685730629442407
2015,0930,30,8409,Chalatenango,El Carrizal,2464.0,GTOING,15.980949937061185
2016,0930,30,8409,Chalatenango,El Carrizal,2464.0,GTOING,7.24906336989636
2017,0930,30,8409,Chalatenango,El Carrizal,2464.0,GTOING,9.579964182634555
2018,0930,30,8409,Chalatenango,El Carrizal,2464.0,GTOING,4.71509962069046
2010,0925,31,8410,Chalatenango,El Paraíso,10483.0,GTOING,2.768527742749256
2011,0925,31,8410,Chalatenango,El Paraíso,10483.0,GTOING,2.7998490575045416
2012,0925,31,8410,Chalatenango,El Paraíso,10483.0,GTOING,2.8189918615371607
2013,0925,31,8410,Chalatenango,El Paraíso,10483.0,GTOING,4.107950468669594
2014,0925,31,8410,Chalatenango,El Paraíso,10483.0,GTOING,4.017500345679501
2015,0925,31,8410,Chalatenango,El Paraíso,10483.0,GTOING,3.022555728358843
2016,0925,31,8410,Chalatenango,El Paraíso,10483.0,GTOING,2.9714570070454167
2017,0925,31,8410,Chalatenango,El Paraíso,10483.0,GTOING,3.731840169717958
2010,0922,33,8411,Chalatenango,La Laguna,3923.0,GTOING,12.300539600547285
2011,0922,33,8411,Chalatenango,La Laguna,3923.0,GTOING,24.22704973233939
2012,0922,33,8411,Chalatenango,La Laguna,3923.0,GTOING,19.437105785079456
2013,0922,33,8411,Chalatenango,La Laguna,3923.0,GTOING,12.38646514769109
2014,0922,33,8411,Chalatenango,La Laguna,3923.0,GTOING,15.126185190054198
2015,0922,33,8411,Chalatenango,La Laguna,3923.0,GTOING,13.847455907316187
2016,0922,33,8411,Chalatenango,La Laguna,3923.0,GTOING,14.510530123148373
2017,0922,33,8411,Chalatenango,La Laguna,3923.0,GTOING,15.954718348969731
2018,0922,33,8411,Chalatenango,La Laguna,3923.0,GTOING,10.96186446897157
2010,0903,34,8412,Chalatenango,La Palma,12235.0,GTOING,3.1823042861097153
2011,0903,34,8412,Chalatenango,La Palma,12235.0,GTOING,2.8040512999194904
2012,0903,34,8412,Chalatenango,La Palma,12235.0,GTOING,2.696325813935309
2013,0903,34,8412,Chalatenango,La Palma,12235.0,GTOING,2.2111058045107317
2014,0903,34,8412,Chalatenango,La Palma,12235.0,GTOING,2.5562382930903156
2015,0903,34,8412,Chalatenango,La Palma,12235.0,GTOING,2.5853678978000465
2016,0903,34,8412,Chalatenango,La Palma,12235.0,GTOING,4.711974843987404
2017,0903,34,8412,Chalatenango,La Palma,12235.0,GTOING,4.143199842945614
2018,0903,34,8412,Chalatenango,La Palma,12235.0,GTOING,3.872852927927734
2020,0903,34,8412,Chalatenango,La Palma,12235.0,GTOING,5.841055680049775
2021,0903,34,8412,Chalatenango,La Palma,12235.0,GTOING,3.319799469535693
2010,0905,35,8413,Chalatenango,La Reina,9525.0,GTOING,5.5658820036801275
2011,0905,35,8413,Chalatenango,La Reina,9525.0,GTOING,4.359586181477705
2012,0905,35,8413,Chalatenango,La Reina,9525.0,GTOING,4.776726943954556
2013,0905,35,8413,Chalatenango,La Reina,9525.0,GTOING,4.113857153138361
2014,0905,35,8413,Chalatenango,La Reina,9525.0,GTOING,5.463163323390149
2015,0905,35,8413,Chalatenango,La Reina,9525.0,GTOING,5.368344653076566
2016,0905,35,8413,Chalatenango,La Reina,9525.0,GTOING,4.315025934824092
2017,0905,35,8413,Chalatenango,La Reina,9525.0,GTOING,5.242010119741584
2018,0905,35,8413,Chalatenango,La Reina,9525.0,GTOING,4.142626045688946
2020,0905,35,8413,Chalatenango,La Reina,9525.0,GTOING,7.165810528533923
2021,0905,35,8413,Chalatenango,La Reina,9525.0,GTOING,5.775767783251748
2010,0913,36,8414,Chalatenango,Las Vueltas,940.0,GTOING,14.030870416978036
2011,0913,36,8414,Chalatenango,Las Vueltas,940.0,GTOING,9.627665377773493
2012,0913,36,8414,Chalatenango,Las Vueltas,940.0,GTOING,8.178447388806163
2013,0913,36,8414,Chalatenango,Las Vueltas,940.0,GTOING,23.578969251310774
2014,0913,36,8414,Chalatenango,Las Vueltas,940.0,GTOING,23.015502054427515
2015,0913,36,8414,Chalatenango,Las Vueltas,940.0,GTOING,22.75541342052736
2016,0913,36,8414,Chalatenango,Las Vueltas,940.0,GTOING,26.625020112763135
2017,0913,36,8414,Chalatenango,Las Vueltas,940.0,GTOING,22.688047221139975
2018,0913,36,8414,Chalatenango,Las Vueltas,940.0,GTOING,19.153177650938886
2010,0918,37,8415,Chalatenango,Nombre de Jesús,4484.0,GTOING,6.100377065648793
2011,0918,37,8415,Chalatenango,Nombre de Jesús,4484.0,GTOING,4.804464234543571
2012,0918,37,8415,Chalatenango,Nombre de Jesús,4484.0,GTOING,11.1896469443507
2013,0918,37,8415,Chalatenango,Nombre de Jesús,4484.0,GTOING,8.87242551933116
2014,0918,37,8415,Chalatenango,Nombre de Jesús,4484.0,GTOING,8.737102437386577
2015,0918,37,8415,Chalatenango,Nombre de Jesús,4484.0,GTOING,7.9150005994566515
2016,0918,37,8415,Chalatenango,Nombre de Jesús,4484.0,GTOING,7.713681451607767
2017,0918,37,8415,Chalatenango,Nombre de Jesús,4484.0,GTOING,7.5474643742796825
2018,0918,37,8415,Chalatenango,Nombre de Jesús,4484.0,GTOING,8.460559736393597
2010,0902,38,8416,Chalatenango,Nueva Concepción,28625.0,GTOING,1.8204303295925386
2011,0902,38,8416,Chalatenango,Nueva Concepción,28625.0,GTOING,1.5912692887198412
2012,0902,38,8416,Chalatenango,Nueva Concepción,28625.0,GTOING,2.8663500935113833
2013,0902,38,8416,Chalatenango,Nueva Concepción,28625.0,GTOING,3.8464412925640326
2014,0902,38,8416,Chalatenango,Nueva Concepción,28625.0,GTOING,3.9900194188235374
2015,0902,38,8416,Chalatenango,Nueva Concepción,28625.0,GTOING,2.7695013197127873
2016,0902,38,8416,Chalatenango,Nueva Concepción,28625.0,GTOING,4.038241190614471
2017,0902,38,8416,Chalatenango,Nueva Concepción,28625.0,GTOING,4.200760231708679
2018,0902,38,8416,Chalatenango,Nueva Concepción,28625.0,GTOING,4.24243632697696
2020,0902,38,8416,Chalatenango,Nueva Concepción,28625.0,GTOING,5.1618620036636225
2021,0902,38,8416,Chalatenango,Nueva Concepción,28625.0,GTOING,3.3194525204665433
2010,0912,39,8417,Chalatenango,Nueva Trinidad,1673.0,GTOING,15.937169603517738
2011,0912,39,8417,Chalatenango,Nueva Trinidad,1673.0,GTOING,24.30242681352874
2012,0912,39,8417,Chalatenango,Nueva Trinidad,1673.0,GTOING,16.96890691276031
