year,contab,class,kind,group,amount,id,shp,department,municipality,population
2020,9301,MOD,Ingresos,INGPRP,149507.9470052719,1216,133,Morazán,Arambala,1821.0
2020,9301,MOD,Ingresos,TRFREC,1427594.052734375,1216,133,Morazán,Arambala,1821.0
2010,9302,ACR,Egresos,AMTDEU,139882.7587890625,1205,134,Morazán,Cacaopera,10943.0
2010,9302,ACR,Egresos,GASTOS,379704.95915555954,1205,134,Morazán,Cacaopera,10943.0
2010,9302,ACR,Egresos,INVERS,340709.2003008127,1205,134,Morazán,Cacaopera,10943.0
2010,9302,ACR,Ingresos,INGPRP,90100.89982557297,1205,134,Morazán,Cacaopera,10943.0
2010,9302,ACR,Ingresos,TRFREC,923010.4311828613,1205,134,Morazán,Cacaopera,10943.0
2010,9302,APR,Egresos,AMTDEU,135053.953125,1205,134,Morazán,Cacaopera,10943.0
2010,9302,APR,Egresos,GASTOS,390307.2211523056,1205,134,Morazán,Cacaopera,10943.0
2010,9302,APR,Egresos,INVERS,643441.5225000381,1205,134,Morazán,Cacaopera,10943.0
2010,9302,APR,Ingresos,INGPRP,346106.3857421875,1205,134,Morazán,Cacaopera,10943.0
2010,9302,APR,Ingresos,TRFREC,822696.359375,1205,134,Morazán,Cacaopera,10943.0
2010,9302,MOD,Egresos,AMTDEU,146072.6630859375,1205,134,Morazán,Cacaopera,10943.0
2010,9302,MOD,Egresos,GASTOS,422657.59099268913,1205,134,Morazán,Cacaopera,10943.0
2010,9302,MOD,Egresos,INVERS,616157.4424219131,1205,134,Morazán,Cacaopera,10943.0
2010,9302,MOD,Ingresos,INGPRP,362191.3857421875,1205,134,Morazán,Cacaopera,10943.0
2010,9302,MOD,Ingresos,TRFREC,822696.359375,1205,134,Morazán,Cacaopera,10943.0
2011,9302,ACR,Egresos,AMTDEU,502833.3291015625,1205,134,Morazán,Cacaopera,10943.0
2011,9302,ACR,Egresos,GASTOS,407978.5224471092,1205,134,Morazán,Cacaopera,10943.0
2011,9302,ACR,Egresos,INVERS,770573.8491647243,1205,134,Morazán,Cacaopera,10943.0
2011,9302,ACR,Ingresos,INGDEU,828419.6875,1205,134,Morazán,Cacaopera,10943.0
2011,9302,ACR,Ingresos,INGPRP,133440.10026931763,1205,134,Morazán,Cacaopera,10943.0
2011,9302,ACR,Ingresos,TRFREC,1030541.7452011108,1205,134,Morazán,Cacaopera,10943.0
2011,9302,APR,Egresos,AMTDEU,139882.765625,1205,134,Morazán,Cacaopera,10943.0
2011,9302,APR,Egresos,GASTOS,382106.55078125,1205,134,Morazán,Cacaopera,10943.0
2011,9302,APR,Egresos,INVERS,1247964.109375,1205,134,Morazán,Cacaopera,10943.0
2011,9302,APR,Ingresos,INGDEU,400000.0,1205,134,Morazán,Cacaopera,10943.0
2011,9302,APR,Ingresos,INGPRP,503389.2958984375,1205,134,Morazán,Cacaopera,10943.0
2011,9302,APR,Ingresos,TRFREC,866564.171875,1205,134,Morazán,Cacaopera,10943.0
2011,9302,MOD,Egresos,AMTDEU,561642.1220703125,1205,134,Morazán,Cacaopera,10943.0
2011,9302,MOD,Egresos,GASTOS,494494.7201695442,1205,134,Morazán,Cacaopera,10943.0
2011,9302,MOD,Egresos,INVERS,1337929.039161682,1205,134,Morazán,Cacaopera,10943.0
2011,9302,MOD,Ingresos,INGDEU,837887.61328125,1205,134,Morazán,Cacaopera,10943.0
2011,9302,MOD,Ingresos,INGPRP,551650.156931147,1205,134,Morazán,Cacaopera,10943.0
2011,9302,MOD,Ingresos,TRFREC,1004528.115234375,1205,134,Morazán,Cacaopera,10943.0
2012,9302,ACR,Egresos,AMTDEU,47923.26977539063,1205,134,Morazán,Cacaopera,10943.0
2012,9302,ACR,Egresos,GASTOS,448868.7067306042,1205,134,Morazán,Cacaopera,10943.0
2012,9302,ACR,Egresos,INVERS,907883.8809814452,1205,134,Morazán,Cacaopera,10943.0
2012,9302,ACR,Ingresos,INGDEU,9467.91015625,1205,134,Morazán,Cacaopera,10943.0
2012,9302,ACR,Ingresos,INGPRP,114975.01039385796,1205,134,Morazán,Cacaopera,10943.0
2012,9302,ACR,Ingresos,TRFREC,1095308.6203899384,1205,134,Morazán,Cacaopera,10943.0
2012,9302,APR,Egresos,AMTDEU,63217.80078125,1205,134,Morazán,Cacaopera,10943.0
2012,9302,APR,Egresos,GASTOS,423859.234375,1205,134,Morazán,Cacaopera,10943.0
2012,9302,APR,Egresos,INVERS,1441604.646484375,1205,134,Morazán,Cacaopera,10943.0
2012,9302,APR,Ingresos,INGDEU,9467.91015625,1205,134,Morazán,Cacaopera,10943.0
2012,9302,APR,Ingresos,INGPRP,831382.509765625,1205,134,Morazán,Cacaopera,10943.0
2012,9302,APR,Ingresos,TRFREC,1087831.2265625,1205,134,Morazán,Cacaopera,10943.0
2012,9302,MOD,Egresos,AMTDEU,47923.27099609375,1205,134,Morazán,Cacaopera,10943.0
2012,9302,MOD,Egresos,GASTOS,479663.163847208,1205,134,Morazán,Cacaopera,10943.0
2012,9302,MOD,Egresos,INVERS,1408572.611729622,1205,134,Morazán,Cacaopera,10943.0
2012,9302,MOD,Ingresos,INGDEU,9467.91015625,1205,134,Morazán,Cacaopera,10943.0
2012,9302,MOD,Ingresos,INGPRP,831382.509765625,1205,134,Morazán,Cacaopera,10943.0
2012,9302,MOD,Ingresos,TRFREC,1095308.63671875,1205,134,Morazán,Cacaopera,10943.0
2013,9302,ACR,Egresos,AMTDEU,51107.319580078125,1205,134,Morazán,Cacaopera,10943.0
2013,9302,ACR,Egresos,GASTOS,617477.7409050465,1205,134,Morazán,Cacaopera,10943.0
2013,9302,ACR,Egresos,INVERS,622666.5876672268,1205,134,Morazán,Cacaopera,10943.0
2013,9302,ACR,Ingresos,INGPRP,112759.37019348145,1205,134,Morazán,Cacaopera,10943.0
2013,9302,ACR,Ingresos,TRFREC,1198751.699874878,1205,134,Morazán,Cacaopera,10943.0
2013,9302,APR,Egresos,AMTDEU,50400.0,1205,134,Morazán,Cacaopera,10943.0
2013,9302,APR,Egresos,GASTOS,571496.0,1205,134,Morazán,Cacaopera,10943.0
2013,9302,APR,Egresos,INVERS,1202513.0,1205,134,Morazán,Cacaopera,10943.0
2013,9302,APR,Ingresos,INGPRP,681563.0,1205,134,Morazán,Cacaopera,10943.0
2013,9302,APR,Ingresos,TRFREC,1142846.0,1205,134,Morazán,Cacaopera,10943.0
2013,9302,MOD,Egresos,AMTDEU,51500.0,1205,134,Morazán,Cacaopera,10943.0
2013,9302,MOD,Egresos,GASTOS,717896.0,1205,134,Morazán,Cacaopera,10943.0
2013,9302,MOD,Egresos,INVERS,1055013.0,1205,134,Morazán,Cacaopera,10943.0
2013,9302,MOD,Ingresos,INGPRP,681563.0,1205,134,Morazán,Cacaopera,10943.0
2013,9302,MOD,Ingresos,TRFREC,1142846.0,1205,134,Morazán,Cacaopera,10943.0
2014,9302,ACR,Egresos,AMTDEU,55034.41015625,1205,134,Morazán,Cacaopera,10943.0
2014,9302,ACR,Egresos,GASTOS,940216.3263914585,1205,134,Morazán,Cacaopera,10943.0
2014,9302,ACR,Egresos,INVERS,571305.7379150391,1205,134,Morazán,Cacaopera,10943.0
2014,9302,ACR,Ingresos,INGPRP,182848.74762368202,1205,134,Morazán,Cacaopera,10943.0
2014,9302,ACR,Ingresos,TRFREC,1240615.9048194885,1205,134,Morazán,Cacaopera,10943.0
2014,9302,APR,Egresos,AMTDEU,55231.0,1205,134,Morazán,Cacaopera,10943.0
2014,9302,APR,Egresos,GASTOS,684399.0,1205,134,Morazán,Cacaopera,10943.0
2014,9302,APR,Egresos,INVERS,1203250.0,1205,134,Morazán,Cacaopera,10943.0
2014,9302,APR,Ingresos,INGPRP,727148.0,1205,134,Morazán,Cacaopera,10943.0
2014,9302,APR,Ingresos,TRFREC,1215732.0,1205,134,Morazán,Cacaopera,10943.0
2014,9302,MOD,Egresos,AMTDEU,55036.0,1205,134,Morazán,Cacaopera,10943.0
2014,9302,MOD,Egresos,GASTOS,1091645.0,1205,134,Morazán,Cacaopera,10943.0
2014,9302,MOD,Egresos,INVERS,887400.0,1205,134,Morazán,Cacaopera,10943.0
2014,9302,MOD,Ingresos,INGPRP,793348.0,1205,134,Morazán,Cacaopera,10943.0
2014,9302,MOD,Ingresos,TRFREC,1240733.0,1205,134,Morazán,Cacaopera,10943.0
2015,9302,ACR,Egresos,AMTDEU,59260.48974609375,1205,134,Morazán,Cacaopera,10943.0
2015,9302,ACR,Egresos,GASTOS,972028.2299563885,1205,134,Morazán,Cacaopera,10943.0
2015,9302,ACR,Egresos,INVERS,573805.2476806641,1205,134,Morazán,Cacaopera,10943.0
2015,9302,ACR,Ingresos,INGPRP,247149.23180913928,1205,134,Morazán,Cacaopera,10943.0
2015,9302,ACR,Ingresos,TRFREC,1264925.811860323,1205,134,Morazán,Cacaopera,10943.0
2015,9302,APR,Egresos,AMTDEU,57740.75,1205,134,Morazán,Cacaopera,10943.0
2015,9302,APR,Egresos,GASTOS,920577.2514648438,1205,134,Morazán,Cacaopera,10943.0
2015,9302,APR,Egresos,INVERS,793900.0,1205,134,Morazán,Cacaopera,10943.0
2015,9302,APR,Ingresos,INGPRP,556485.0,1205,134,Morazán,Cacaopera,10943.0
2015,9302,APR,Ingresos,TRFREC,1215733.0,1205,134,Morazán,Cacaopera,10943.0
2015,9302,MOD,Egresos,AMTDEU,59269.75,1205,134,Morazán,Cacaopera,10943.0
2015,9302,MOD,Egresos,GASTOS,1073116.6811523438,1205,134,Morazán,Cacaopera,10943.0
2015,9302,MOD,Egresos,INVERS,696964.3984375,1205,134,Morazán,Cacaopera,10943.0
2015,9302,MOD,Ingresos,INGPRP,564425.0,1205,134,Morazán,Cacaopera,10943.0
2015,9302,MOD,Ingresos,TRFREC,1264925.828125,1205,134,Morazán,Cacaopera,10943.0
2016,9302,ACR,Egresos,AMTDEU,63879.75927734375,1205,134,Morazán,Cacaopera,10943.0
2016,9302,ACR,Egresos,GASTOS,991901.1945571899,1205,134,Morazán,Cacaopera,10943.0
2016,9302,ACR,Egresos,INVERS,474585.1982727051,1205,134,Morazán,Cacaopera,10943.0
2016,9302,ACR,Ingresos,INGPRP,257277.56611412764,1205,134,Morazán,Cacaopera,10943.0
2016,9302,ACR,Ingresos,TRFREC,1378022.3412620649,1205,134,Morazán,Cacaopera,10943.0
2016,9302,APR,Egresos,AMTDEU,57943.0,1205,134,Morazán,Cacaopera,10943.0
2016,9302,APR,Egresos,GASTOS,938824.0,1205,134,Morazán,Cacaopera,10943.0
2016,9302,APR,Egresos,INVERS,844196.0,1205,134,Morazán,Cacaopera,10943.0
2016,9302,APR,Ingresos,INGPRP,546379.0,1205,134,Morazán,Cacaopera,10943.0
2016,9302,APR,Ingresos,TRFREC,1294584.0,1205,134,Morazán,Cacaopera,10943.0
2016,9302,MOD,Egresos,AMTDEU,63883.0,1205,134,Morazán,Cacaopera,10943.0
2016,9302,MOD,Egresos,GASTOS,1051584.0,1205,134,Morazán,Cacaopera,10943.0
2016,9302,MOD,Egresos,INVERS,725496.0,1205,134,Morazán,Cacaopera,10943.0
2016,9302,MOD,Ingresos,INGPRP,546379.0,1205,134,Morazán,Cacaopera,10943.0
2016,9302,MOD,Ingresos,TRFREC,1294584.0,1205,134,Morazán,Cacaopera,10943.0
2017,9302,ACR,Egresos,AMTDEU,68912.17919921875,1205,134,Morazán,Cacaopera,10943.0
2017,9302,ACR,Egresos,GASTOS,950386.2457265854,1205,134,Morazán,Cacaopera,10943.0
2017,9302,ACR,Egresos,INVERS,490468.9603881836,1205,134,Morazán,Cacaopera,10943.0
2017,9302,ACR,Ingresos,INGPRP,251859.8553733825,1205,134,Morazán,Cacaopera,10943.0
2017,9302,ACR,Ingresos,TRFREC,1249922.4169921875,1205,134,Morazán,Cacaopera,10943.0
2017,9302,APR,Egresos,AMTDEU,68288.171875,1205,134,Morazán,Cacaopera,10943.0
2017,9302,APR,Egresos,GASTOS,716163.0578613281,1205,134,Morazán,Cacaopera,10943.0
2017,9302,APR,Egresos,INVERS,1262346.6357421875,1205,134,Morazán,Cacaopera,10943.0
2017,9302,APR,Ingresos,INGPRP,777739.8325500488,1205,134,Morazán,Cacaopera,10943.0
2017,9302,APR,Ingresos,TRFREC,1269058.09375,1205,134,Morazán,Cacaopera,10943.0
2017,9302,MOD,Egresos,AMTDEU,68917.83935546875,1205,134,Morazán,Cacaopera,10943.0
2017,9302,MOD,Egresos,GASTOS,1089323.3875949979,1205,134,Morazán,Cacaopera,10943.0
2017,9302,MOD,Egresos,INVERS,890986.4462990761,1205,134,Morazán,Cacaopera,10943.0
2017,9302,MOD,Ingresos,INGPRP,777739.8325500488,1205,134,Morazán,Cacaopera,10943.0
2017,9302,MOD,Ingresos,TRFREC,1271487.8937988281,1205,134,Morazán,Cacaopera,10943.0
2018,9302,ACR,Egresos,AMTDEU,74303.77978515625,1205,134,Morazán,Cacaopera,10943.0
2018,9302,ACR,Egresos,GASTOS,1024626.4149475098,1205,134,Morazán,Cacaopera,10943.0
2018,9302,ACR,Egresos,INVERS,585192.8897705078,1205,134,Morazán,Cacaopera,10943.0
2018,9302,ACR,Ingresos,INGPRP,263929.5669441223,1205,134,Morazán,Cacaopera,10943.0
2018,9302,ACR,Ingresos,TRFREC,1302700.6276564598,1205,134,Morazán,Cacaopera,10943.0
2018,9302,APR,Egresos,AMTDEU,73616.25,1205,134,Morazán,Cacaopera,10943.0
2018,9302,APR,Egresos,GASTOS,835615.7491149902,1205,134,Morazán,Cacaopera,10943.0
2018,9302,APR,Egresos,INVERS,792343.0,1205,134,Morazán,Cacaopera,10943.0
2018,9302,APR,Ingresos,INGPRP,451652.5662841797,1205,134,Morazán,Cacaopera,10943.0
2018,9302,APR,Ingresos,TRFREC,1249922.4140625,1205,134,Morazán,Cacaopera,10943.0
2018,9302,MOD,Egresos,AMTDEU,74310.5302734375,1205,134,Morazán,Cacaopera,10943.0
2018,9302,MOD,Egresos,GASTOS,1119587.022752598,1205,134,Morazán,Cacaopera,10943.0
2018,9302,MOD,Egresos,INVERS,633390.4516048431,1205,134,Morazán,Cacaopera,10943.0
2018,9302,MOD,Ingresos,INGPRP,533402.5662841797,1205,134,Morazán,Cacaopera,10943.0
2018,9302,MOD,Ingresos,TRFREC,1293885.4140625,1205,134,Morazán,Cacaopera,10943.0
2019,9302,ACR,Ingresos,INGPRP,2944989.280999422,1205,134,Morazán,Cacaopera,10943.0
2019,9302,ACR,Ingresos,TRFREC,1132887.0282082558,1205,134,Morazán,Cacaopera,10943.0
2019,9302,APR,Ingresos,INGPRP,3245919.670436859,1205,134,Morazán,Cacaopera,10943.0
2019,9302,APR,Ingresos,TRFREC,1136300.0,1205,134,Morazán,Cacaopera,10943.0
2019,9302,MOD,Ingresos,INGPRP,3574341.672248006,1205,134,Morazán,Cacaopera,10943.0
2019,9302,MOD,Ingresos,TRFREC,807877.9887484908,1205,134,Morazán,Cacaopera,10943.0
2020,9302,ACR,Egresos,AMTDEU,86111.96044921875,1205,134,Morazán,Cacaopera,10943.0
2020,9302,ACR,Egresos,GASTOS,1582940.2394139767,1205,134,Morazán,Cacaopera,10943.0
2020,9302,ACR,Egresos,INVERS,441721.5397033692,1205,134,Morazán,Cacaopera,10943.0
2020,9302,ACR,Ingresos,INGPRP,255513.34177356586,1205,134,Morazán,Cacaopera,10943.0
2020,9302,ACR,Ingresos,TRFREC,2636300.0390625,1205,134,Morazán,Cacaopera,10943.0
2020,9302,APR,Egresos,AMTDEU,86128.0400390625,1205,134,Morazán,Cacaopera,10943.0
2020,9302,APR,Egresos,GASTOS,1359706.287361145,1205,134,Morazán,Cacaopera,10943.0
2020,9302,APR,Egresos,INVERS,1150761.673828125,1205,134,Morazán,Cacaopera,10943.0
2020,9302,APR,Ingresos,INGPRP,794870.2301940918,1205,134,Morazán,Cacaopera,10943.0
2020,9302,APR,Ingresos,TRFREC,1801725.7890625,1205,134,Morazán,Cacaopera,10943.0
2020,9302,MOD,Egresos,AMTDEU,86139.04052734375,1205,134,Morazán,Cacaopera,10943.0
2020,9302,MOD,Egresos,GASTOS,2359941.8096275926,1205,134,Morazán,Cacaopera,10943.0
2020,9302,MOD,Egresos,INVERS,1097589.4081495088,1205,134,Morazán,Cacaopera,10943.0
2020,9302,MOD,Ingresos,INGPRP,794870.2301940918,1205,134,Morazán,Cacaopera,10943.0
2020,9302,MOD,Ingresos,TRFREC,2748800.017578125,1205,134,Morazán,Cacaopera,10943.0
2021,9302,ACR,Egresos,AMTDEU,18011.1201171875,1205,134,Morazán,Cacaopera,10943.0
2021,9302,ACR,Egresos,GASTOS,698437.1949534416,1205,134,Morazán,Cacaopera,10943.0
2021,9302,ACR,Egresos,INVERS,432696.5845184326,1205,134,Morazán,Cacaopera,10943.0
2021,9302,ACR,Ingresos,INGPRP,110709.05086135864,1205,134,Morazán,Cacaopera,10943.0
2021,9302,ACR,Ingresos,TRFREC,1204757.1557617188,1205,134,Morazán,Cacaopera,10943.0
2021,9302,APR,Egresos,AMTDEU,190021.6865234375,1205,134,Morazán,Cacaopera,10943.0
2021,9302,APR,Egresos,GASTOS,1351500.5811691284,1205,134,Morazán,Cacaopera,10943.0
2021,9302,APR,Egresos,INVERS,2014999.999206543,1205,134,Morazán,Cacaopera,10943.0
2021,9302,APR,Ingresos,INGPRP,1545956.3796081543,1205,134,Morazán,Cacaopera,10943.0
2021,9302,APR,Ingresos,TRFREC,2010565.8828125,1205,134,Morazán,Cacaopera,10943.0
2021,9302,MOD,Egresos,AMTDEU,36820.0,1205,134,Morazán,Cacaopera,10943.0
2021,9302,MOD,Egresos,GASTOS,1844848.6705422401,1205,134,Morazán,Cacaopera,10943.0
2021,9302,MOD,Egresos,INVERS,1872353.590982139,1205,134,Morazán,Cacaopera,10943.0
2021,9302,MOD,Ingresos,INGPRP,1213588.4889831543,1205,134,Morazán,Cacaopera,10943.0
2021,9302,MOD,Ingresos,TRFREC,2540433.7890625,1205,134,Morazán,Cacaopera,10943.0
2010,9303,ACR,Egresos,GASTOS,439848.1035567373,1203,136,Morazán,Corinto,15410.0
2010,9303,ACR,Egresos,INVERS,677068.7517776489,1203,136,Morazán,Corinto,15410.0
2010,9303,ACR,Ingresos,INGPRP,134673.9895992279,1203,136,Morazán,Corinto,15410.0
2010,9303,ACR,Ingresos,TRFREC,1188048.64402771,1203,136,Morazán,Corinto,15410.0
2010,9303,APR,Egresos,GASTOS,480757.0,1203,136,Morazán,Corinto,15410.0
2010,9303,APR,Egresos,INVERS,1910623.0,1203,136,Morazán,Corinto,15410.0
2010,9303,APR,Ingresos,INGPRP,791848.0,1203,136,Morazán,Corinto,15410.0
2010,9303,APR,Ingresos,TRFREC,1599532.0,1203,136,Morazán,Corinto,15410.0
2010,9303,MOD,Egresos,GASTOS,490757.0,1203,136,Morazán,Corinto,15410.0
2010,9303,MOD,Egresos,INVERS,1951898.0,1203,136,Morazán,Corinto,15410.0
2010,9303,MOD,Ingresos,INGPRP,791848.0,1203,136,Morazán,Corinto,15410.0
2010,9303,MOD,Ingresos,TRFREC,1650807.0,1203,136,Morazán,Corinto,15410.0
2011,9303,ACR,Egresos,GASTOS,495044.497920841,1203,136,Morazán,Corinto,15410.0
2011,9303,ACR,Egresos,INVERS,1202321.9374389648,1203,136,Morazán,Corinto,15410.0
2011,9303,ACR,Ingresos,INGPRP,127711.97976493835,1203,136,Morazán,Corinto,15410.0
2011,9303,ACR,Ingresos,TRFREC,1545852.0527846813,1203,136,Morazán,Corinto,15410.0
2011,9303,APR,Egresos,GASTOS,531985.0,1203,136,Morazán,Corinto,15410.0
2011,9303,APR,Egresos,INVERS,3089536.0,1203,136,Morazán,Corinto,15410.0
2011,9303,APR,Ingresos,INGPRP,1133225.0,1203,136,Morazán,Corinto,15410.0
2011,9303,APR,Ingresos,TRFREC,2488296.0,1203,136,Morazán,Corinto,15410.0
2011,9303,MOD,Egresos,GASTOS,583948.390625,1203,136,Morazán,Corinto,15410.0
2011,9303,MOD,Egresos,INVERS,3085336.0,1203,136,Morazán,Corinto,15410.0
2011,9303,MOD,Ingresos,INGPRP,1138250.0,1203,136,Morazán,Corinto,15410.0
2011,9303,MOD,Ingresos,TRFREC,2531034.390625,1203,136,Morazán,Corinto,15410.0
2012,9303,ACR,Egresos,GASTOS,552494.8688661456,1203,136,Morazán,Corinto,15410.0
2012,9303,ACR,Egresos,INVERS,1601780.3170776367,1203,136,Morazán,Corinto,15410.0
2012,9303,ACR,Ingresos,INGPRP,122150.43937015533,1203,136,Morazán,Corinto,15410.0
2012,9303,ACR,Ingresos,TRFREC,1755595.6525726318,1203,136,Morazán,Corinto,15410.0
2012,9303,APR,Egresos,GASTOS,610467.0,1203,136,Morazán,Corinto,15410.0
2012,9303,APR,Egresos,INVERS,3075084.0,1203,136,Morazán,Corinto,15410.0
2012,9303,APR,Ingresos,INGPRP,1079886.0,1203,136,Morazán,Corinto,15410.0
2012,9303,APR,Ingresos,TRFREC,2605665.0,1203,136,Morazán,Corinto,15410.0
2012,9303,MOD,Egresos,GASTOS,604444.3596949577,1203,136,Morazán,Corinto,15410.0
2012,9303,MOD,Egresos,INVERS,3081106.639648437,1203,136,Morazán,Corinto,15410.0
2012,9303,MOD,Ingresos,INGPRP,1079886.0,1203,136,Morazán,Corinto,15410.0
2012,9303,MOD,Ingresos,TRFREC,2605665.0,1203,136,Morazán,Corinto,15410.0
2013,9303,ACR,Egresos,AMTDEU,28119.7900390625,1203,136,Morazán,Corinto,15410.0
2013,9303,ACR,Egresos,GASTOS,665777.8906415701,1203,136,Morazán,Corinto,15410.0
2013,9303,ACR,Egresos,INVERS,1318327.8490600586,1203,136,Morazán,Corinto,15410.0
2013,9303,ACR,Ingresos,INGDEU,772202.5374755859,1203,136,Morazán,Corinto,15410.0
2013,9303,ACR,Ingresos,INGPRP,167071.67025852203,1203,136,Morazán,Corinto,15410.0
2013,9303,ACR,Ingresos,TRFREC,1532467.1399536133,1203,136,Morazán,Corinto,15410.0
2013,9303,APR,Egresos,AMTDEU,0.0,1203,136,Morazán,Corinto,15410.0
2013,9303,APR,Egresos,GASTOS,627424.3084716797,1203,136,Morazán,Corinto,15410.0
2013,9303,APR,Egresos,INVERS,1480860.078125,1203,136,Morazán,Corinto,15410.0
2013,9303,APR,Ingresos,INGDEU,0.0,1203,136,Morazán,Corinto,15410.0
2013,9303,APR,Ingresos,INGPRP,576417.2065429688,1203,136,Morazán,Corinto,15410.0
2013,9303,APR,Ingresos,TRFREC,1531867.15625,1203,136,Morazán,Corinto,15410.0
2013,9303,MOD,Egresos,AMTDEU,28119.790649414062,1203,136,Morazán,Corinto,15410.0
2013,9303,MOD,Egresos,GASTOS,712170.8260498047,1203,136,Morazán,Corinto,15410.0
2013,9303,MOD,Egresos,INVERS,2140196.3149414062,1203,136,Morazán,Corinto,15410.0
2013,9303,MOD,Ingresos,INGDEU,772202.5374755859,1203,136,Morazán,Corinto,15410.0
2013,9303,MOD,Ingresos,INGPRP,576417.2065429688,1203,136,Morazán,Corinto,15410.0
2013,9303,MOD,Ingresos,TRFREC,1531867.15625,1203,136,Morazán,Corinto,15410.0
2014,9303,ACR,Egresos,AMTDEU,116959.4091796875,1203,136,Morazán,Corinto,15410.0
2014,9303,ACR,Egresos,GASTOS,773754.2280444466,1203,136,Morazán,Corinto,15410.0
2014,9303,ACR,Egresos,INVERS,1878650.726257324,1203,136,Morazán,Corinto,15410.0
2014,9303,ACR,Ingresos,INGDEU,763386.84375,1203,136,Morazán,Corinto,15410.0
2014,9303,ACR,Ingresos,INGPRP,176671.3213005066,1203,136,Morazán,Corinto,15410.0
2014,9303,ACR,Ingresos,TRFREC,1777116.6411132812,1203,136,Morazán,Corinto,15410.0
2014,9303,APR,Egresos,AMTDEU,163809.359375,1203,136,Morazán,Corinto,15410.0
2014,9303,APR,Egresos,GASTOS,710064.1770629883,1203,136,Morazán,Corinto,15410.0
2014,9303,APR,Egresos,INVERS,2312251.125,1203,136,Morazán,Corinto,15410.0
2014,9303,APR,Ingresos,INGDEU,762624.125,1203,136,Morazán,Corinto,15410.0
2014,9303,APR,Ingresos,INGPRP,733941.8608398438,1203,136,Morazán,Corinto,15410.0
2014,9303,APR,Ingresos,TRFREC,1689558.75,1203,136,Morazán,Corinto,15410.0
2014,9303,MOD,Egresos,AMTDEU,163809.359375,1203,136,Morazán,Corinto,15410.0
2014,9303,MOD,Egresos,GASTOS,812235.8565927893,1203,136,Morazán,Corinto,15410.0
2014,9303,MOD,Egresos,INVERS,2584961.7264404297,1203,136,Morazán,Corinto,15410.0
2014,9303,MOD,Ingresos,INGDEU,1041439.96875,1203,136,Morazán,Corinto,15410.0
2014,9303,MOD,Ingresos,INGPRP,743941.8608398438,1203,136,Morazán,Corinto,15410.0
2014,9303,MOD,Ingresos,TRFREC,1775625.1875,1203,136,Morazán,Corinto,15410.0
2015,9303,ACR,Egresos,AMTDEU,109278.78173828124,1203,136,Morazán,Corinto,15410.0
2015,9303,ACR,Egresos,GASTOS,804329.5703782141,1203,136,Morazán,Corinto,15410.0
2015,9303,ACR,Egresos,INVERS,1066233.5959472656,1203,136,Morazán,Corinto,15410.0
2015,9303,ACR,Ingresos,INGPRP,160537.18988251686,1203,136,Morazán,Corinto,15410.0
2015,9303,ACR,Ingresos,TRFREC,1749070.2004623413,1203,136,Morazán,Corinto,15410.0
2015,9303,APR,Egresos,AMTDEU,110306.3984375,1203,136,Morazán,Corinto,15410.0
2015,9303,APR,Egresos,GASTOS,857724.815246582,1203,136,Morazán,Corinto,15410.0
2015,9303,APR,Egresos,INVERS,1976549.59375,1203,136,Morazán,Corinto,15410.0
2015,9303,APR,Ingresos,INGPRP,995510.564956665,1203,136,Morazán,Corinto,15410.0
2015,9303,APR,Ingresos,TRFREC,1949070.21875,1203,136,Morazán,Corinto,15410.0
2015,9303,MOD,Egresos,AMTDEU,109278.7784423828,1203,136,Morazán,Corinto,15410.0
2015,9303,MOD,Egresos,GASTOS,900322.4352416992,1203,136,Morazán,Corinto,15410.0
2015,9303,MOD,Egresos,INVERS,1934979.59375,1203,136,Morazán,Corinto,15410.0
2015,9303,MOD,Ingresos,INGPRP,995510.564956665,1203,136,Morazán,Corinto,15410.0
2015,9303,MOD,Ingresos,TRFREC,1949070.21875,1203,136,Morazán,Corinto,15410.0
2016,9303,ACR,Egresos,AMTDEU,120501.6982421875,1203,136,Morazán,Corinto,15410.0
2016,9303,ACR,Egresos,GASTOS,726960.3196624517,1203,136,Morazán,Corinto,15410.0
2016,9303,ACR,Egresos,INVERS,1590532.3529396057,1203,136,Morazán,Corinto,15410.0
2016,9303,ACR,Ingresos,INGPRP,164304.35124844313,1203,136,Morazán,Corinto,15410.0
2016,9303,ACR,Ingresos,TRFREC,1861428.6229827404,1203,136,Morazán,Corinto,15410.0
2016,9303,APR,Egresos,AMTDEU,129069.203125,1203,136,Morazán,Corinto,15410.0
2016,9303,APR,Egresos,GASTOS,905586.3275756836,1203,136,Morazán,Corinto,15410.0
2016,9303,APR,Egresos,INVERS,2732838.78125,1203,136,Morazán,Corinto,15410.0
2016,9303,APR,Ingresos,INGPRP,957846.5708007812,1203,136,Morazán,Corinto,15410.0
2016,9303,APR,Ingresos,TRFREC,2809647.8125,1203,136,Morazán,Corinto,15410.0
2016,9303,MOD,Egresos,AMTDEU,129069.203125,1203,136,Morazán,Corinto,15410.0
2016,9303,MOD,Egresos,GASTOS,897886.3275756836,1203,136,Morazán,Corinto,15410.0
2016,9303,MOD,Egresos,INVERS,2740538.78125,1203,136,Morazán,Corinto,15410.0
2016,9303,MOD,Ingresos,INGPRP,957846.5708007812,1203,136,Morazán,Corinto,15410.0
2016,9303,MOD,Ingresos,TRFREC,2809647.8125,1203,136,Morazán,Corinto,15410.0
