year,contab,kind,group,amount,id,shp,department,municipality,population
2012,8310,Obligaciones,OBLGCP,14269.5,615,235,Sonsonate,Salcoatitán,5484.0
2012,8310,Obligaciones,OBLGLP,2622149.681488037,615,235,Sonsonate,Salcoatitán,5484.0
2012,8310,Recursos,EXISBU,914432.554901123,615,235,Sonsonate,Salcoatitán,5484.0
2012,8310,Recursos,FDINVF,398977.9697265625,615,235,Sonsonate,Salcoatitán,5484.0
2012,8310,Recursos,INVPRY,10788.4404296875,615,235,Sonsonate,Salcoatitán,5484.0
2013,8310,Obligaciones,OBLGCP,9406.64013671875,615,235,Sonsonate,Salcoatitán,5484.0
2013,8310,Obligaciones,OBLGLP,2885373.414543152,615,235,Sonsonate,Salcoatitán,5484.0
2013,8310,Recursos,EXISBU,906141.0897521973,615,235,Sonsonate,Salcoatitán,5484.0
2013,8310,Recursos,FDINVF,298592.8747558594,615,235,Sonsonate,Salcoatitán,5484.0
2013,8310,Recursos,INVPRY,10788.4404296875,615,235,Sonsonate,Salcoatitán,5484.0
2014,8310,Obligaciones,OBLGCP,36890.48058319092,615,235,Sonsonate,Salcoatitán,5484.0
2014,8310,Obligaciones,OBLGLP,3212054.357010573,615,235,Sonsonate,Salcoatitán,5484.0
2014,8310,Recursos,EXISBU,938622.0938720703,615,235,Sonsonate,Salcoatitán,5484.0
2014,8310,Recursos,FDINVF,604817.3033447266,615,235,Sonsonate,Salcoatitán,5484.0
2014,8310,Recursos,INVPRY,12043.8701171875,615,235,Sonsonate,Salcoatitán,5484.0
2015,8310,Obligaciones,OBLGCP,43949.51979827881,615,235,Sonsonate,Salcoatitán,5484.0
2015,8310,Obligaciones,OBLGLP,3456966.7913939953,615,235,Sonsonate,Salcoatitán,5484.0
2015,8310,Recursos,EXISBU,947792.7988891602,615,235,Sonsonate,Salcoatitán,5484.0
2015,8310,Recursos,FDINVF,541071.267578125,615,235,Sonsonate,Salcoatitán,5484.0
2015,8310,Recursos,INVPRY,0.000244140625,615,235,Sonsonate,Salcoatitán,5484.0
2016,8310,Obligaciones,OBLGCP,47906.8056640625,615,235,Sonsonate,Salcoatitán,5484.0
2016,8310,Obligaciones,OBLGLP,4560306.190816879,615,235,Sonsonate,Salcoatitán,5484.0
2016,8310,Recursos,EXISBU,939552.3594970703,615,235,Sonsonate,Salcoatitán,5484.0
2016,8310,Recursos,FDINVF,534381.171798706,615,235,Sonsonate,Salcoatitán,5484.0
2016,8310,Recursos,INVPRY,19693.4638671875,615,235,Sonsonate,Salcoatitán,5484.0
2017,8310,Obligaciones,OBLGCP,32525.4365234375,615,235,Sonsonate,Salcoatitán,5484.0
2017,8310,Obligaciones,OBLGLP,4355645.422477722,615,235,Sonsonate,Salcoatitán,5484.0
2017,8310,Recursos,EXISBU,1456153.5893859863,615,235,Sonsonate,Salcoatitán,5484.0
2017,8310,Recursos,FDINVF,287784.7642059326,615,235,Sonsonate,Salcoatitán,5484.0
2017,8310,Recursos,INVPRY,49845.4736328125,615,235,Sonsonate,Salcoatitán,5484.0
2018,8310,Obligaciones,OBLGCP,25785.6826171875,615,235,Sonsonate,Salcoatitán,5484.0
2018,8310,Obligaciones,OBLGLP,5760211.928684235,615,235,Sonsonate,Salcoatitán,5484.0
2018,8310,Recursos,EXISBU,1507171.3342285156,615,235,Sonsonate,Salcoatitán,5484.0
2018,8310,Recursos,FDINVF,449230.927734375,615,235,Sonsonate,Salcoatitán,5484.0
2018,8310,Recursos,INVPRY,38133.51953125,615,235,Sonsonate,Salcoatitán,5484.0
2019,8310,Obligaciones,OBLGCP,46447.43115234375,615,235,Sonsonate,Salcoatitán,5484.0
2019,8310,Obligaciones,OBLGLP,6574453.958429107,615,235,Sonsonate,Salcoatitán,5484.0
2019,8310,Recursos,EXISBU,1549252.0343017578,615,235,Sonsonate,Salcoatitán,5484.0
2019,8310,Recursos,FDINVF,311031.2890625,615,235,Sonsonate,Salcoatitán,5484.0
2019,8310,Recursos,INVPRY,50740.025390625,615,235,Sonsonate,Salcoatitán,5484.0
2020,8310,Obligaciones,OBLGCP,310255.67318344116,615,235,Sonsonate,Salcoatitán,5484.0
2020,8310,Obligaciones,OBLGLP,6613648.345786095,615,235,Sonsonate,Salcoatitán,5484.0
2020,8310,Recursos,EXISBU,1541660.2852172852,615,235,Sonsonate,Salcoatitán,5484.0
2020,8310,Recursos,FDINVF,847334.9404296875,615,235,Sonsonate,Salcoatitán,5484.0
2020,8310,Recursos,INVPRY,240184.27152347565,615,235,Sonsonate,Salcoatitán,5484.0
2021,8310,Obligaciones,OBLGCP,294720.5965652466,615,235,Sonsonate,Salcoatitán,5484.0
2021,8310,Obligaciones,OBLGLP,3041931.461177826,615,235,Sonsonate,Salcoatitán,5484.0
2021,8310,Recursos,EXISBU,1541855.512512207,615,235,Sonsonate,Salcoatitán,5484.0
2021,8310,Recursos,FDINVF,971135.505859375,615,235,Sonsonate,Salcoatitán,5484.0
2021,8310,Recursos,INVPRY,240505.2919921875,615,235,Sonsonate,Salcoatitán,5484.0
2010,8311,Obligaciones,OBLGCP,39133.704374313354,609,236,Sonsonate,San Antonio del Monte,26902.0
2010,8311,Obligaciones,OBLGLP,9831979.11640644,609,236,Sonsonate,San Antonio del Monte,26902.0
2010,8311,Recursos,EXISBU,4931434.828125,609,236,Sonsonate,San Antonio del Monte,26902.0
2010,8311,Recursos,FDINVF,856948.8884277344,609,236,Sonsonate,San Antonio del Monte,26902.0
2010,8311,Recursos,INVPRY,19237.419921875,609,236,Sonsonate,San Antonio del Monte,26902.0
2011,8311,Obligaciones,OBLGCP,47277.12108230591,609,236,Sonsonate,San Antonio del Monte,26902.0
2011,8311,Obligaciones,OBLGLP,10299900.182179451,609,236,Sonsonate,San Antonio del Monte,26902.0
2011,8311,Recursos,EXISBU,4907300.623046875,609,236,Sonsonate,San Antonio del Monte,26902.0
2011,8311,Recursos,FDINVF,962065.4099121094,609,236,Sonsonate,San Antonio del Monte,26902.0
2011,8311,Recursos,INVPRY,27750.74725341797,609,236,Sonsonate,San Antonio del Monte,26902.0
2012,8311,Obligaciones,OBLGCP,31280.484375,609,236,Sonsonate,San Antonio del Monte,26902.0
2012,8311,Obligaciones,OBLGLP,9388029.156665228,609,236,Sonsonate,San Antonio del Monte,26902.0
2012,8311,Recursos,EXISBU,4925047.474609375,609,236,Sonsonate,San Antonio del Monte,26902.0
2012,8311,Recursos,FDINVF,839521.9962158203,609,236,Sonsonate,San Antonio del Monte,26902.0
2012,8311,Recursos,INVPRY,27750.759765625,609,236,Sonsonate,San Antonio del Monte,26902.0
2013,8311,Obligaciones,OBLGCP,38206.85767364502,609,236,Sonsonate,San Antonio del Monte,26902.0
2013,8311,Obligaciones,OBLGLP,11333451.666707039,609,236,Sonsonate,San Antonio del Monte,26902.0
2013,8311,Recursos,EXISBU,4938801.173828125,609,236,Sonsonate,San Antonio del Monte,26902.0
2013,8311,Recursos,FDINVF,1168952.453125,609,236,Sonsonate,San Antonio del Monte,26902.0
2013,8311,Recursos,INVPRY,70715.55150604248,609,236,Sonsonate,San Antonio del Monte,26902.0
2014,8311,Obligaciones,OBLGCP,50749.28952789307,609,236,Sonsonate,San Antonio del Monte,26902.0
2014,8311,Obligaciones,OBLGLP,11402685.934144784,609,236,Sonsonate,San Antonio del Monte,26902.0
2014,8311,Recursos,EXISBU,5017049.09375,609,236,Sonsonate,San Antonio del Monte,26902.0
2014,8311,Recursos,FDINVF,1407503.265625,609,236,Sonsonate,San Antonio del Monte,26902.0
2014,8311,Recursos,INVPRY,94855.0908203125,609,236,Sonsonate,San Antonio del Monte,26902.0
2015,8311,Obligaciones,OBLGCP,53659.84403991699,609,236,Sonsonate,San Antonio del Monte,26902.0
2015,8311,Obligaciones,OBLGLP,12168260.230267525,609,236,Sonsonate,San Antonio del Monte,26902.0
2015,8311,Recursos,EXISBU,5049676.302734375,609,236,Sonsonate,San Antonio del Monte,26902.0
2015,8311,Recursos,FDINVF,888107.125,609,236,Sonsonate,San Antonio del Monte,26902.0
2015,8311,Recursos,INVPRY,401216.62687683105,609,236,Sonsonate,San Antonio del Monte,26902.0
2016,8311,Obligaciones,OBLGCP,49334.59375,609,236,Sonsonate,San Antonio del Monte,26902.0
2016,8311,Obligaciones,OBLGLP,12569359.098565102,609,236,Sonsonate,San Antonio del Monte,26902.0
2016,8311,Recursos,EXISBU,5418850.125,609,236,Sonsonate,San Antonio del Monte,26902.0
2016,8311,Recursos,FDINVF,1498660.953125,609,236,Sonsonate,San Antonio del Monte,26902.0
2016,8311,Recursos,INVPRY,115047.00811767578,609,236,Sonsonate,San Antonio del Monte,26902.0
2017,8311,Obligaciones,OBLGCP,56179.03515625,609,236,Sonsonate,San Antonio del Monte,26902.0
2017,8311,Obligaciones,OBLGLP,12695869.102111995,609,236,Sonsonate,San Antonio del Monte,26902.0
2017,8311,Recursos,EXISBU,5532591.154296875,609,236,Sonsonate,San Antonio del Monte,26902.0
2017,8311,Recursos,FDINVF,1103800.140625,609,236,Sonsonate,San Antonio del Monte,26902.0
2017,8311,Recursos,INVPRY,43097.169921875,609,236,Sonsonate,San Antonio del Monte,26902.0
2018,8311,Obligaciones,OBLGCP,70562.03125,609,236,Sonsonate,San Antonio del Monte,26902.0
2018,8311,Obligaciones,OBLGLP,22553009.354153633,609,236,Sonsonate,San Antonio del Monte,26902.0
2018,8311,Recursos,EXISBU,5495778.715576172,609,236,Sonsonate,San Antonio del Monte,26902.0
2018,8311,Recursos,FDINVF,1479725.515625,609,236,Sonsonate,San Antonio del Monte,26902.0
2018,8311,Recursos,INVPRY,70917.21757507324,609,236,Sonsonate,San Antonio del Monte,26902.0
2019,8311,Obligaciones,OBLGCP,86544.203125,609,236,Sonsonate,San Antonio del Monte,26902.0
2019,8311,Obligaciones,OBLGLP,30289710.817090034,609,236,Sonsonate,San Antonio del Monte,26902.0
2019,8311,Recursos,EXISBU,5458219.356567383,609,236,Sonsonate,San Antonio del Monte,26902.0
2019,8311,Recursos,FDINVF,1132623.5,609,236,Sonsonate,San Antonio del Monte,26902.0
2019,8311,Recursos,INVPRY,110454.40625,609,236,Sonsonate,San Antonio del Monte,26902.0
2020,8311,Obligaciones,OBLGCP,201330.046875,609,236,Sonsonate,San Antonio del Monte,26902.0
2020,8311,Obligaciones,OBLGLP,23610436.728466988,609,236,Sonsonate,San Antonio del Monte,26902.0
2020,8311,Recursos,EXISBU,5541796.8583984375,609,236,Sonsonate,San Antonio del Monte,26902.0
2020,8311,Recursos,FDINVF,2101559.453125,609,236,Sonsonate,San Antonio del Monte,26902.0
2020,8311,Recursos,INVPRY,69316.09692382812,609,236,Sonsonate,San Antonio del Monte,26902.0
2021,8311,Obligaciones,OBLGCP,157764.52764892578,609,236,Sonsonate,San Antonio del Monte,26902.0
2021,8311,Obligaciones,OBLGLP,16195506.09602189,609,236,Sonsonate,San Antonio del Monte,26902.0
2021,8311,Recursos,EXISBU,5592490.354003906,609,236,Sonsonate,San Antonio del Monte,26902.0
2021,8311,Recursos,FDINVF,2270596.8125,609,236,Sonsonate,San Antonio del Monte,26902.0
2021,8311,Recursos,INVPRY,22200.33740234375,609,236,Sonsonate,San Antonio del Monte,26902.0
2010,8312,Obligaciones,OBLGCP,89709.81888580322,607,237,Sonsonate,San Julián,18648.0
2010,8312,Obligaciones,OBLGLP,4475372.821815491,607,237,Sonsonate,San Julián,18648.0
2010,8312,Recursos,EXISBU,915705.251953125,607,237,Sonsonate,San Julián,18648.0
2010,8312,Recursos,FDINVF,381491.60095214844,607,237,Sonsonate,San Julián,18648.0
2010,8312,Recursos,INVPRY,105918.3984375,607,237,Sonsonate,San Julián,18648.0
2011,8312,Obligaciones,OBLGCP,127035.53076171875,607,237,Sonsonate,San Julián,18648.0
2011,8312,Obligaciones,OBLGLP,5850097.856567383,607,237,Sonsonate,San Julián,18648.0
2011,8312,Recursos,EXISBU,902940.328125,607,237,Sonsonate,San Julián,18648.0
2011,8312,Recursos,FDINVF,385783.61328125,607,237,Sonsonate,San Julián,18648.0
2011,8312,Recursos,INVPRY,147901.6796875,607,237,Sonsonate,San Julián,18648.0
2012,8312,Obligaciones,OBLGCP,204313.93237304688,607,237,Sonsonate,San Julián,18648.0
2012,8312,Obligaciones,OBLGLP,5737649.522949219,607,237,Sonsonate,San Julián,18648.0
2012,8312,Recursos,EXISBU,880332.9921875,607,237,Sonsonate,San Julián,18648.0
2012,8312,Recursos,FDINVF,763000.4377441406,607,237,Sonsonate,San Julián,18648.0
2012,8312,Recursos,INVPRY,182675.74755859372,607,237,Sonsonate,San Julián,18648.0
2013,8312,Obligaciones,OBLGCP,96692.69909667969,607,237,Sonsonate,San Julián,18648.0
2013,8312,Obligaciones,OBLGLP,5065842.93939209,607,237,Sonsonate,San Julián,18648.0
2013,8312,Recursos,EXISBU,859686.2890625,607,237,Sonsonate,San Julián,18648.0
2013,8312,Recursos,FDINVF,500480.0891113281,607,237,Sonsonate,San Julián,18648.0
2013,8312,Recursos,INVPRY,233005.11328125,607,237,Sonsonate,San Julián,18648.0
2014,8312,Obligaciones,OBLGCP,216414.9246826172,607,237,Sonsonate,San Julián,18648.0
2014,8312,Obligaciones,OBLGLP,6394494.899639487,607,237,Sonsonate,San Julián,18648.0
2014,8312,Recursos,EXISBU,891020.2412109375,607,237,Sonsonate,San Julián,18648.0
2014,8312,Recursos,FDINVF,607217.5153808594,607,237,Sonsonate,San Julián,18648.0
2014,8312,Recursos,INVPRY,56713.0390625,607,237,Sonsonate,San Julián,18648.0
2015,8312,Obligaciones,OBLGCP,189030.47802734375,607,237,Sonsonate,San Julián,18648.0
2015,8312,Obligaciones,OBLGLP,8423519.861988068,607,237,Sonsonate,San Julián,18648.0
2015,8312,Recursos,EXISBU,868454.2232666016,607,237,Sonsonate,San Julián,18648.0
2015,8312,Recursos,FDINVF,325611.4089355469,607,237,Sonsonate,San Julián,18648.0
2015,8312,Recursos,INVPRY,73100.3837890625,607,237,Sonsonate,San Julián,18648.0
2016,8312,Obligaciones,OBLGCP,100685.7134399414,607,237,Sonsonate,San Julián,18648.0
2016,8312,Obligaciones,OBLGLP,5787355.926498413,607,237,Sonsonate,San Julián,18648.0
2016,8312,Recursos,EXISBU,875110.0638427734,607,237,Sonsonate,San Julián,18648.0
2016,8312,Recursos,FDINVF,570689.8283691406,607,237,Sonsonate,San Julián,18648.0
2016,8312,Recursos,INVPRY,47536.1259765625,607,237,Sonsonate,San Julián,18648.0
2017,8312,Obligaciones,OBLGCP,82985.58276367188,607,237,Sonsonate,San Julián,18648.0
2017,8312,Obligaciones,OBLGLP,6672183.201213837,607,237,Sonsonate,San Julián,18648.0
2017,8312,Recursos,EXISBU,845575.1530761719,607,237,Sonsonate,San Julián,18648.0
2017,8312,Recursos,FDINVF,409951.08056640625,607,237,Sonsonate,San Julián,18648.0
2017,8312,Recursos,INVPRY,43381.0693359375,607,237,Sonsonate,San Julián,18648.0
2018,8312,Obligaciones,OBLGCP,34637.64609527588,607,237,Sonsonate,San Julián,18648.0
2018,8312,Obligaciones,OBLGLP,8115245.091522217,607,237,Sonsonate,San Julián,18648.0
2018,8312,Recursos,EXISBU,866872.6929931641,607,237,Sonsonate,San Julián,18648.0
2018,8312,Recursos,FDINVF,1928451.4187088013,607,237,Sonsonate,San Julián,18648.0
2018,8312,Recursos,INVPRY,34915.919921875,607,237,Sonsonate,San Julián,18648.0
2019,8312,Obligaciones,OBLGCP,48154.815185546875,607,237,Sonsonate,San Julián,18648.0
2019,8312,Obligaciones,OBLGLP,12988264.077514648,607,237,Sonsonate,San Julián,18648.0
2019,8312,Recursos,EXISBU,833760.0521240234,607,237,Sonsonate,San Julián,18648.0
2019,8312,Recursos,FDINVF,1666887.8309402466,607,237,Sonsonate,San Julián,18648.0
2019,8312,Recursos,INVPRY,37868.2607421875,607,237,Sonsonate,San Julián,18648.0
2020,8312,Obligaciones,OBLGCP,151819.92193603516,607,237,Sonsonate,San Julián,18648.0
2020,8312,Obligaciones,OBLGLP,15791222.359258413,607,237,Sonsonate,San Julián,18648.0
2020,8312,Recursos,EXISBU,819496.0498046875,607,237,Sonsonate,San Julián,18648.0
2020,8312,Recursos,FDINVF,1762752.904296875,607,237,Sonsonate,San Julián,18648.0
2020,8312,Recursos,INVPRY,53612.94140625,607,237,Sonsonate,San Julián,18648.0
2021,8312,Obligaciones,OBLGCP,169883.857421875,607,237,Sonsonate,San Julián,18648.0
2021,8312,Obligaciones,OBLGLP,9183912.84942627,607,237,Sonsonate,San Julián,18648.0
2021,8312,Recursos,EXISBU,815539.9488525391,607,237,Sonsonate,San Julián,18648.0
2021,8312,Recursos,FDINVF,2005701.609375,607,237,Sonsonate,San Julián,18648.0
2021,8312,Recursos,INVPRY,53612.955078125,607,237,Sonsonate,San Julián,18648.0
2010,8313,Obligaciones,OBLGCP,1267.739990234375,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2010,8313,Obligaciones,OBLGLP,2510888.5127105713,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2010,8313,Recursos,EXISBU,129080.79736328125,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2010,8313,Recursos,FDINVF,439223.0292663574,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2010,8313,Recursos,INVPRY,207836.53125,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2011,8313,Obligaciones,OBLGCP,5858.450073242188,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2011,8313,Obligaciones,OBLGLP,3272925.6529004574,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2011,8313,Recursos,EXISBU,129188.29736328125,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2011,8313,Recursos,FDINVF,420314.3200073242,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2011,8313,Recursos,INVPRY,244129.11572265625,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2012,8313,Obligaciones,OBLGCP,14605.68051147461,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2012,8313,Obligaciones,OBLGLP,3218203.75642395,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2012,8313,Recursos,EXISBU,133120.29736328125,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2012,8313,Recursos,FDINVF,292294.1572265625,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2012,8313,Recursos,INVPRY,254112.31113433835,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2013,8313,Obligaciones,OBLGCP,5990.8798828125,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2013,8313,Obligaciones,OBLGLP,3770857.7205810547,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2013,8313,Recursos,EXISBU,145429.4169921875,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2013,8313,Recursos,FDINVF,1091303.3408203125,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2013,8313,Recursos,INVPRY,369939.1396484375,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2014,8313,Obligaciones,OBLGCP,21355.19054031372,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2014,8313,Obligaciones,OBLGLP,4385788.937820435,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2014,8313,Recursos,EXISBU,150596.51806640625,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2014,8313,Recursos,FDINVF,450771.7110595703,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2014,8313,Recursos,INVPRY,355420.7858886719,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2015,8313,Obligaciones,OBLGCP,30771.680320739746,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2015,8313,Obligaciones,OBLGLP,3247139.90812397,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2015,8313,Recursos,EXISBU,146466.3876800537,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2015,8313,Recursos,FDINVF,460922.53125,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2015,8313,Recursos,INVPRY,271733.1484375,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2016,8313,Obligaciones,OBLGCP,17826.709838867188,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2016,8313,Obligaciones,OBLGLP,6142996.634712219,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2016,8313,Recursos,EXISBU,173630.3074645996,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2016,8313,Recursos,FDINVF,590623.9354248047,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2016,8313,Recursos,INVPRY,108077.22778320312,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2017,8313,Obligaciones,OBLGCP,25710.457885742188,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2017,8313,Obligaciones,OBLGLP,5055775.549577713,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2017,8313,Recursos,EXISBU,171784.1524658203,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2017,8313,Recursos,FDINVF,659927.078125,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2017,8313,Recursos,INVPRY,60468.402282714844,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2018,8313,Obligaciones,OBLGCP,33868.872383117676,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2018,8313,Obligaciones,OBLGLP,4922945.66563797,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2018,8313,Recursos,EXISBU,192810.30352783203,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2018,8313,Recursos,FDINVF,377180.9140625,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2018,8313,Recursos,INVPRY,100580.66552734375,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2019,8313,Obligaciones,OBLGCP,33352.45584106445,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2019,8313,Obligaciones,OBLGLP,11700451.27357912,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2019,8313,Recursos,EXISBU,541074.201385498,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2019,8313,Recursos,FDINVF,709583.5046386719,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2019,8313,Recursos,INVPRY,136216.548828125,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2020,8313,Obligaciones,OBLGCP,88197.75909423828,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2020,8313,Obligaciones,OBLGLP,9604104.175393581,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2020,8313,Recursos,EXISBU,529433.3630371094,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2020,8313,Recursos,FDINVF,1161018.7868652344,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2020,8313,Recursos,INVPRY,239281.255859375,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2021,8313,Obligaciones,OBLGCP,135464.2391204834,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2021,8313,Obligaciones,OBLGLP,2398851.0611573234,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2021,8313,Recursos,EXISBU,529878.3581237793,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2021,8313,Recursos,FDINVF,1103701.9348413944,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2021,8313,Recursos,INVPRY,331615.89404296875,612,238,Sonsonate,Santa Catarina Masahuat,10076.0
2010,8314,Obligaciones,OBLGCP,5243.949920654297,616,240,Sonsonate,Santo Domingo,7055.0
2010,8314,Obligaciones,OBLGLP,2000852.623122573,616,240,Sonsonate,Santo Domingo,7055.0
2010,8314,Recursos,EXISBU,319078.41943359375,616,240,Sonsonate,Santo Domingo,7055.0
2010,8314,Recursos,FDINVF,197273.38989257812,616,240,Sonsonate,Santo Domingo,7055.0
2010,8314,Recursos,INVPRY,75375.71109390259,616,240,Sonsonate,Santo Domingo,7055.0
2011,8314,Obligaciones,OBLGCP,7179.124912261963,616,240,Sonsonate,Santo Domingo,7055.0
2011,8314,Obligaciones,OBLGLP,2318503.908027649,616,240,Sonsonate,Santo Domingo,7055.0
2011,8314,Recursos,EXISBU,324327.89404296875,616,240,Sonsonate,Santo Domingo,7055.0
2011,8314,Recursos,FDINVF,334506.210214844,616,240,Sonsonate,Santo Domingo,7055.0
2011,8314,Recursos,INVPRY,108614.47802734375,616,240,Sonsonate,Santo Domingo,7055.0
2012,8314,Obligaciones,OBLGCP,5180.4725494384775,616,240,Sonsonate,Santo Domingo,7055.0
2012,8314,Obligaciones,OBLGLP,2766431.541595459,616,240,Sonsonate,Santo Domingo,7055.0
2012,8314,Recursos,EXISBU,293607.07751464844,616,240,Sonsonate,Santo Domingo,7055.0
2012,8314,Recursos,FDINVF,441190.88330078125,616,240,Sonsonate,Santo Domingo,7055.0
2012,8314,Recursos,INVPRY,103804.20727539062,616,240,Sonsonate,Santo Domingo,7055.0
2013,8314,Obligaciones,OBLGCP,10376.279815673828,616,240,Sonsonate,Santo Domingo,7055.0
2013,8314,Obligaciones,OBLGLP,2903021.868665695,616,240,Sonsonate,Santo Domingo,7055.0
2013,8314,Recursos,EXISBU,281028.125,616,240,Sonsonate,Santo Domingo,7055.0
2013,8314,Recursos,FDINVF,435060.765625,616,240,Sonsonate,Santo Domingo,7055.0
